Titulo,Cifra,Fecha,Valor,Año,Mes,Nombre_Mes,Dia,Serie
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/08/2013,110.4890345,2013,8,August,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/08/2013,109.993128,2013,8,August,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/09/2013,112.1384186,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/09/2013,114.3365057,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/09/2013,97.54382737,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/09/2013,126.9647921,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/09/2013,110.9247231,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/09/2013,111.1370849,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/09/2013,110.1890995,2013,9,September,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/10/2013,113.7222028,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/10/2013,113.5147679,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/10/2013,97.83836197,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/10/2013,125.3121297,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/10/2013,113.9652226,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/10/2013,115.8694077,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/10/2013,110.3322062,2013,10,October,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/11/2013,117.7448491,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/11/2013,116.884275,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/11/2013,105.6651727,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/11/2013,125.3720981,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/11/2013,118.3871049,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/11/2013,122.7723905,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/11/2013,110.5051147,2013,11,November,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/12/2013,119.3383172,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/12/2013,119.0161773,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/12/2013,108.5730899,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/12/2013,126.9297544,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/12/2013,119.656526,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/12/2013,123.7301696,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/12/2013,112.3020942,2013,12,December,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/01/2014,120.5568382,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/01/2014,118.2134848,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/01/2014,103.9417023,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/01/2014,128.9724905,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/01/2014,122.09892,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/01/2014,126.0300615,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/01/2014,114.979456,2014,1,January,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/02/2014,120.756227,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/02/2014,117.3784813,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/02/2014,101.7279893,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/02/2014,129.1614366,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/02/2014,122.9242095,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/02/2014,127.1278936,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",95.08362588,01/02/2014,115.3368639,2014,2,February,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente",94.79299657,01/03/2014,121.3099255,2014,3,March,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios",94.4462413,01/03/2014,118.2154584,2014,3,March,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras",89.38015835,01/03/2014,102.1535606,2014,3,March,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios",98.1564671,01/03/2014,130.3053253,2014,3,March,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno",95.0143597,01/03/2014,123.3071277,2014,3,March,1,No Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos",94.9726977,01/03/2014,127.8368641,2014,3,March,1,No Subyacente
